code;product_name;brands;countries_tags;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;sodium_100g
3222474051198;Pomme Bio Casino;Casino;en:france;356;0;0;20;19;2;0;0;0
3222474095086;Confiture de mûres ;Casino;en:france;977;0.5;0;55;52;1.6;0.6;0;0
3222474131326;Energy Drink avec taurine;Sans marque,Casino;en:france;187;0;;11;11;;0;0.119888;0.0472
3222474147976;Feuilles de brick;Casino;en:france;1263;4.2;0.7;57;2.7;2;7.2;1.651;0.65
3222474151928;Sauce barbecue;Casino;en:france;557;0.9;0.1;29;24;1.7;1;2.30124;0.906
3222474151935;Sauce burger;Casino;en:france;2184;52;4.5;14;12;;1.3;2.30124;0.906
3222474151942;Sauce frites;Casino;en:france;1346;30;3.2;13;8;;0.9;2.19964;0.866
3222474167820;Chocolat Noir amandes;Casino,Casino BIO;en:france;2251;36;20;43;40;8;7.3;0.0254;0.01
3222474196547;Lentilles corail Bio - 500 g - Casino;Casino;en:france;1320;1.7;0.3;42;2.5;19;23;0.0254;0.01
3222474196554;Riz blanc Long grain incollable Bio Casino;Casino;en:france;1428;1.1;0.2;72;0.8;4;7.7;0.0254;0.01
3222474204983;Tartines craquantes riz & maïs;Casino bien pour vous;en:france;1557;1.7;0.5;79;0.9;2.3;7.8;0.762;0.3
3222474206345;Tapenade olives vertes;Casino Délices;en:france;964;25;3.8;0.9;0.5;2.4;1.4;2.54;1
3222474206352;Caviar de tomates séchées;Casino délices;en:france;1865;40;4.6;16;14;4.1;4.7;4.064;1.6
3222474209841;Saucisson sec;Casino;en:france;1730;34;14;2.67;1.67;0;24;4.33;1.71
3222474212704;Gnocchi à la Pomme de terre;Casino;en:france;657;0.5;0.2;33;0;2.4;3.4;1;0.393700787
3222474215385;Tonic;Casino;en:france;134;0;0;7.9;7.9;;0;0;0
3222474221362;Bœuf bourguignon et ses tagliatelles;Casino,Groupe Casino;en:france;539;3.7;1.4;15;3;1.4;8;1.524;0.6
3222474221638;Semoule semi-complète Bio Casino;Casino,Casino bio;en:france;1456;1.3;0.2;71;2;3.5;11;0.0254;0.01
3222474223687;Pavé de lieu sauce citron riz et julienne de légumes;Casino,Groupe Casino;en:france;393;2.4;0.5;9.5;0.7;1.9;7.5;0.508;0.2
3222474224738;Jus de pomme 100% Pur jus;Casino;en:france;210;0.1;0.1;12;11;0.01;0.1;0.0762;0.03
3222474224950;Quiche saumons brocolis;Casino;en:france;863;13;7.4;13;1.6;2.1;8.5;0.7366;0.29
3222474225049;Pâtes d'Alsace IGP Spätzle;Casino,Groupe Casino;en:france;1537;4.6;1.2;64;3;3;15;0.100076;0.0394
3222474228354;Lait concentré sucré;Casino;en:france;1365;8;5.4;56;56;;6.9;0.230124;0.0906
3222474252526;Edulcorant de table à base d'extrait de stévia;Casino bien pour vous;en:france;182;0.1;0.1;75;7;1.5;2.8;0.15;0.059055118
3222474347192;Riz & blé complet Casino;Casino;en:france;1613;1.4;0.3;80;16;3.9;10;1.143;0.45
3222474347352;Riz & Blé Complet;Casino;en:france;1634;1.5;0.4;82;17;3.1;9.4;1.1;0.433070866
3222474347413;Riz & blé complet - Fruits rouges;Casino;en:france;1584;1.5;0.3;78;20;4;10;1;0.393700787
3222474374440;Tuiles goût salé;Casino;en:france;2183;28;2.5;61;4.5;4.2;4.5;1.397;0.55
3222474374457;tuile goût paprika;casino;en:france;2169;28;13;60;3.5;3.9;4.8;1.6256;0.64
3222474389093;Farine de blé fluide;Casino;en:france;1455;1;0.2;72;1;3;10;0.0254;0.01
3222474410704;Casino barres fruits rouges;Casino;en:france;1596;5.5;2.5;76;50;4;4;0.508;0.2
3222474413019;Casino famili pyramides au chocolat;Casino famili;en:france;1656;2.9;1.5;82;34;4;7.2;0.508;0.2
3222474414887;Barres riz & blé complet Fruits rouges;Casino;en:france;1599;4.2;0.7;77;37;2.1;6.9;1.0922;0.43
3222474414948;Barres riz et blé complet chocolat;Casino;en:france;1672;7;3.3;73;32;3.2;8.6;1.143;0.45
3222474497637;Croque Monsieur;Casino;en:france;1169;12;6.1;28;2.8;1.4;14;1.8288;0.72
3222474517335;Sauce Bolognaise, Halal;Wassila,Groupe Casino;en:france;350;4.2;1.3;5.3;5.3;3.5;4.5;0.75;0.295275591
3222474630607;Brique brebis;Casino;en:france;1251;26;19;0;0;;17;1.5;0.590551181
3222474642518;Pizza à pâte fine jambon-emmental;Casino;en:france;995;8.9;4.7;27;4;2.4;11;1.2446;0.49
3222474644918;Sauce Curry;Casino;en:france;2138;54;4.7;7.1;4.5;0.5;0.9;2.794;1.1
3222474644925;Sauce samouraï piquante;Casino;en:france;2601;68;5.9;3.3;2;0.8;1.3;1.6764;0.66
3222474676452;Aiguillettes de poulet, sauce normande et son riz;Casino,Groupe Casino;en:france;536;3.8;1.8;14;1.6;0.7;8.9;1.016;0.4
3222474676469;Saucisse de Toulouse et sa purée de pommes de terre;Casino,Groupe Casino;en:france;633;9.6;4.7;9.9;2.5;1.1;5.9;0.889;0.35
3222474701055;Confiture extra Rhubarbe;Casino;en:france;918;0;0;54;54;;0;0;0
3222474701307;Gelée extra framboises;Casino;en:france;973;0.2;;;52;;;0.01;0.003937008
3222474701420;Accras de morue;Casino Saveurs d'Ailleurs;en:france;949;13;1.3;15;3;;12;1.99898;0.787
3222474714895;Mélange de céréales (Boulgour, soja, quinoa rouge);Casino;en:france;1573;8.7;1.2;45;4.8;14;22;0.05;0.019685039
3222474714901;Mélange de céréales provençal;Casino;en:france;1567;3.1;0.6;71;4.5;5.2;12;1.778;0.7
3222474721930;Tomme des Pyrénées IGP (28 % MG);Casino,Groupe Casino;en:france;1427;28;20;1;0.5;;22;1.80086;0.709
3222474727550;Casino boisson lactée chocolatée;Casino;en:france;278;1;0.6;12;8.5;0.1;2.3;0.127;0.05
3222474730123;Planteur cocktail sans alcool;Casino;en:france;187;0;0;11;11;;0;0.13;0.051181102
3222474733353;Tartelettes, caramel au beurre salé, éclats de caramel à la crème d'Isigny AOP;Casino,Casino délices;en:france;1952;21;2.7;63;32;2;5.2;0.6858;0.27
3222474734077;Mojito cocktail sans alcool;Casino;en:france;170;0;0;10;10;;0;0.13;0.051181102
3222474738969;Sandwich Poulet Rôti Halal;Wassila,Groupe Casino;en:france;983;8.9;1.1;27;3.9;3.3;9.9;1.299972;0.5118
3222474744182;Flan ;Casino,Groupe Casino;en:france;525;2.2;1.2;22;15;0;4.1;0.17;0.066929134
3222474744205;Lait Demi-écrémé Bio (Pack de 6);Casino BIO,Groupe Casino;en:france;192;1.5;1;4.8;4.8;0;3.2;0.127;0.05
3222474748289;Lait demi-écrémé Bio ;Casino BIO,Groupe Casino;en:france;195;1.6;1;4.8;4.8;;3.2;0.13;0.051181102
3222474768454;Sardines au naturel;Casino;en:france;576;5;1.5;0;0;0;23;1;0.393700787
3222474768461;Filets de maquereaux au naturel;Casino;en:france;555;8.37;2.45;0.204;0;0;14.1;0.985;0.388
3222474796020;Extra mie Complet, Sans croûte (21 Tranches);Casino;en:france;993;3;0.3;41;7.3;4.9;8.6;1;0.393700787
3222474805548;Noix de St Jacques, riz et légumes, sauce citron ;Casino Bien pour Vous !,Groupe Casino;en:france;451;2.4;1.2;16;1.2;0.6;5;0.1778;0.07
3222474838416;Moutarde douce;Casino;en:france;1072;24;2.3;5.5;5.4;0.7;5;3.81;1.5
3222474838607;Sauce crudités + allégée 10% MG;Casino;en:france;484;10;0.8;6.1;3.6;;0.6;2.8956;1.14
3222474838928;Sauce salade + allégée 10% MG;Casino;en:france;428;10;0.6;2.8;0.6;;0.6;1.39954;0.551
3222474949495;Mangues au sirop léger en Tranches;Casino Saveurs d'Ailleurs,Groupe Casino;en:france;292;0.2;0;16;15;0.5;0.5;0.0254;0.01
3222474955816;Feuilletés Fromage;Casino;en:france;2092;27;5;50;6.5;2.8;13;1.7018;0.67
3222474962883;Thé glacé à la pêche;Casino;en:france;107;0;0;6.3;6.1;0;0.1;0.0254;0.01
3222474972516;Tartelettes citron à la farine d'épeautre;Casino;en:france;1808;15;13;67;43;3.4;5.1;0.127;0.05
3222474973193;Foie de morue fumé au bois de hêtre;Casino;en:france;1588;39;7.5;1.5;0;;7;1.50114;0.591
3222474976231;Casino sorbet à la mangue;Casino;en:france;513;0.2;0.1;29;26;0.7;0.4;0.0254;0.01
3222474987930;Financiers aux amandes;Casino;en:france;1971;28;13;46;36;;9;0.4;0.157480315
3222474995805;Taboulé au poulet rôti;Casino;en:france;700;7.3;0.9;18;4.9;2.5;6.1;0.7874;0.31
3222474998707;Râpés de légumes surgelés;Casino;en:france;531;6.3;1.3;14;1.2;1.8;2.7;0.73;0.287401575
3222474999681;Recette gourmande Minestrone;Casino;en:france;210;1.5;0.5;5.9;1.2;2.3;2.1;0.75;0.295275591
3222475015380;Spécialité fromagère à l'ail et aux fines herbes;Casino;en:france;1460;33;22;4;2.5;1;8.5;1.524;0.6
3222475044533;Préparation pour pâte à pancakes;Casino;en:france;888;9.5;6;27.5;8.25;;4;0.55;0.217
3222475046551;Édulcorant de table;Casino Bien pour Vous !,Casino;en:france;1462;0.1;0.1;70;70;2.1;15;0.508;0.2
3222475047985;Édulcorant de table à base d'extrait de stévia;Casino Bien pour vous;en:france;1581;0;0;93;6.5;0;0;0;0
3222475049941;Chips saveur wasabi;Casino;en:france;2257;34;3.1;50;2;5;6.4;1.524;0.6
3222475058097;Thé glacé pétillant Casino;Casino,MD;en:france;136;0;0;8;8;0;0;0.0254;0.01
3222475070174;Bouillon de boeuf;Casino,Interal;en:france;752;5.3;0.8;26;5.3;0.6;6.4;21.5;8.464566929
3222475071171;Noir Dégustation à la fleur de sel;Casino;en:france;2143;29;18;53;50;7.9;6.2;0.508;0.2
3222475072024;Spaghetti au Blé Complet;Casino,Groupe Casino;en:france;1469;2.3;0.4;64;3.2;7.2;14;0;0
3222475072048;Penne au Blé Complet;Casino,Groupe Casino;en:france;1469;2.3;0.4;64;3.2;7.2;14;0;0
3222475072062;Farfalle au Blé Complet;Casino,Groupe Casino;en:france;1469;2.3;0.4;64;3.2;7.2;14;0;0
3222475072079;Coquillettes au Blé Complet;Casino,Groupe Casino;en:france;1469;2.3;0.4;64;3.2;7.2;14;0;0
3222475089398;Ailladou - ail et fines herbes;Casino;en:france;1041;24;17;3;3;;6;1.2;0.472440945
3222475112638;Son d'avoine;Casino Bio;en:france;1489;7.8;0.8;48;2;15;15;0.0254;0.01
3222475116889;Boisson gazeuse light saveur fruits rouges;Casino;en:france;14;0;0;0.7;0.7;0;0.1;0.0254;0.01
3222475120961;100% pur jus pomme;Casino;en:france;187;0;0;11;10;;0;0;0
3222475123559;Fromage fondu Croque Monsieur (21 % MG);Casino,Groupe Casino;en:france;1100;21;14;5;5;0;14;2.54;1
3222475123566;Fromage fondu Hamburger (21% MG);Casino;en:france;1100;21;14;6;6;;13;2.5;0.984251969
3222475123597;Cookies aux pépites de chocolat noir Bio;Casino;en:france;2035;23;14;61;31;4.3;6.6;0.5588;0.22
3222475123603;Sablés chocolat au lait;Casino;en:france;2065;23;12;61;28;3;9;0.6858;0.27
3222475123832;Carottes en rondelles cuisson vapeur;Casino;en:france;141;0;0;6.4;5.1;2.7;0.6;0.63;0.248031496
3222475123924;Pomme Kiwi;Casino;en:france;133;0;0;7.8;7;;0;0;0
3222475125089;Lait écrémé;Casino;en:france;136;0;0;4.8;4.8;;3.2;0.1;0.039370079
3222475127403;Bœuf Bourguignon aux pommes de terre et aux carottes;Casino,Groupe Casino;en:france;304;1.7;0.5;7.3;2.3;1.6;6.1;1;0.393700787
3222475127410;Potée au Chou et ses petits légumes;Casino,Groupe Casino;en:france;344;3.6;1.8;4.7;1.7;3.6;6;0.7366;0.29
3222475127427;Blanquette de Veau à la crème et aux légumes;Casino,Groupe Casino;en:france;238;1.4;0.5;5.3;1.1;1.6;4.9;1;0.393700787
3222475127434;Mitonné de Mouton aux flageolets;Casino,Groupe Casino;en:france;470;3.4;0.6;6.2;1;4.3;12;0.5;0.196850394
3222475130328;10 oeufs frais de poules;Casino,Casino bio;en:france;594;9.9;2.6;0.8;0.8;0;12.6;0.3302;0.13
3222475131219;100% pur jus - Orange - avec pulpe;Casino;en:france;182;0;0;10;10;;0.7;0.02;0.00787
3222475131882;Casino Bio Yaourt Brassé;Casino Bio;en:france;374;2.7;1.6;13;12;0.1;3.5;0.0762;0.03
3222475141928;Extra mie Grandes tranches, Sans croûte (14 tranches);Casino,Groupe Casino;en:france;1022;2.5;0.3;47;7.5;;7.6;1.1;0.433070866
3222475152016;Biscuits Pruneau et Figue;Casino;en:france;1795;13;1.4;66;22;8.9;7.6;0.7366;0.29
3222475190919;Pâte à tartiner Noisette;Casino;en:france;2280;32;6.1;56;54;4.2;6.5;0.0762;0.03
3222475209796;Bat'o choc chocolat au lait;Casino;en:france;2090;24;15;64;39;;6.7;0.68;0.267716535
3222475210082;Crème semi-épaisse légère;Casino;en:france;815;18;12;6.1;4.2;0;2;0.0762;0.03
3222475210358;Tartiflette;Casino,Groupe Casino;en:france;403;3.2;1.6;13;1.5;1.8;2.9;0.9906;0.39
3222475223464;Noisette;Casino;en:france;2280;32;6.1;56;54;4.2;6.5;0.0762;0.03
3222475223723;Kroast blé complet;Casino;en:france;1657;6.5;0.6;68;2.8;7.1;12;1.50114;0.591
3222475224454;Casino kroast blé complet;Casino;en:france;1712;10;0.9;66;5;6.3;10;1;0.393700787
3222475242434;Pâte à tartiner sans huile de palme;Casino;en:france;2280;32;6.1;56;54;4.2;6.5;0.0762;0.03
3222475299643;Tuiles goût bacon;Casino;en:france;2175;27;2.5;63;5.5;3.5;4.5;1.2;0.472440945
3222475302589;Tortilla Oignons;Casino Saveurs d'Ailleurs,Groupe Casino;en:france;568;6.8;1.1;13;0.8;2.6;4.4;1.19888;0.472
3222475307676;100% Pus jus Tomate Bio Casino;Casino;en:france,fr:europe;80;0;0;3.5;2.7;0.8;0.8;0.3;0.118110236
3222475307836;Nectar Orange à base de concentré Bio Casino;Casino;en:france,fr:europe;199;0.1;0.1;11.1;10.5;0.1;0.6;0.0254;0.01
3222475307843;Nectar Pomme Teneur en fruits 50% minimum Bio Casino;Casino;en:france,fr:europe;194;0.1;0.1;10.8;10.2;0.1;0.6;0.0254;0.01
3222475307850;Nectar Multifruits à base de concentrés et de purées de fruits Bio ;Casino;en:france,fr:europe;211;0.1;0.1;11.8;11;0.1;0.6;0.0254;0.01
3222475308536;100% Pur jus Carotte citron Bio Casino;Casino;en:france,fr:europe;138;0.1;0.1;7.5;7.3;0.2;0.5;0.127;0.05
3222475308543;Jus Pruneau à base de pruneaux réhydratés Bio Casino;Casino;en:france,fr:europe;379;0.1;0.1;21;16;1.9;0.4;0.0254;0.01
3222475308550;Jus Orange Banane à base de concentré et de purée Bio Casino;Casino;en:france,fr:europe;235;0.1;0.1;13;12.5;0.2;0.5;0.0254;0.01
3222475308567;100% pur jus orange;Casino,Casino BIO;en:france;201;0.1;0.1;11;10;0.3;0.6;0.0254;0.01
3222475308604;100 % pur jus multifruits;Casino Bio;en:france;180;0;0;10;10;;0.6;0;0
3222475308611;100% Pur jus de pomme Bio Casino;Casino;en:france,fr:europe;189;0.1;0.1;11;10;0.1;0.1;0.0254;0.01
3222475308628;100% Pur jus de raisin Bio Casino;Casino;en:france,fr:europe;291;0.1;0.1;17;16;0.1;0.1;0.0254;0.01
3222475308635;100% Pur jus Pamplemousse blanc Bio Casino;Casino;en:france,fr:europe;175;0.1;0.1;10;8.5;0.1;0.1;0.0254;0.01
3222475309700;Galettes multicéréales fines;Casino;en:france;1626;1.8;0.4;81;0.8;3.3;9.2;0.2;0.078740157
3222475309830;Yaourt de brebis à la grecque Bio (2 pots) 300 g;Casino BIO,Casino;en:france;525;10;7.5;4;3;0.1;5.1;0.1524;0.06
3222475318726;Roquefort AOP Bio au lait cru de brebis (32 % MG);Casino BIO,Groupe Casino;en:france;1523;32;20;0;0;0;19;3.81;1.5
3222475322044;crème fluide entière bio Casino;Casino;en:france;1212;30;16;3.5;3.5;0;2.5;0.1;0.039370079
3222475322433;Beurre doux Bio Casino;Casino;en:france;3054;82;57;0.5;0.5;0;0.7;0.0254;0.01
3222475323812;Pain Complet Biologique;Casino;en:france;1020;1.1;0.2;47;2.1;5.8;7.9;1.3;0.511811024
3222475324680;Jambon Supérieur -25 % de Sel Avec Couenne;Casino,Groupe Casino;en:france;613;7;2.7;0.8;0.8;0;20;1.4224;0.56
3222475325373;MUESLI CROUSTILLANT fruits rouges casino BIO;Casino;en:france;1711;9;2.7;69;13;7.6;8.5;0.43;0.169291339
3222475326875;Crème-dessert parfum caramel;Casino;en:france;467;2.7;1.6;19;16;0.1;2.6;0.1016;0.04
3222475328060;Jambon cuit de Paris -25 % de Sel - Découenné-Dégraissé;Casino,Groupe Casino;en:france;448;2.5;1;1.9;1.9;0;19;1.524;0.6
3222475351808;Puits St Georges saveur citron vert;Casino;en:france;0;0;0;0;0;;0;0.12;0.047244094
3222475354014;Épis de Maïs;Casino,Groupe Casino;en:france;95;0.6;0.3;2;1.5;2.1;1.3;1.5;0.590551181
3222475354250;Mini Piments;Casino,Groupe Casino;en:france;230;2.1;0;1.5;0;12;1.8;2.5;0.984251969
3222475388187;Flan choco sauce coulante goût choco ;Les Doodingues,Groupe Casino;en:france;523;2.7;1.9;22;19;;2.9;0.100076;0.0394
3222475388989;Diabolo saveur bubble gum;Les Doodingues,Casino;en:france;107;0;0;6.3;6.3;;0;0;0
3222475394577;Poudre cacaotée;Casino,Les Doodingues;en:france;1602;3.1;1.4;80;78;6.4;4.5;0.05;0.019685039
3222475400636;Wraps jambon brebis;Casino;en:france;1002;12;2.4;23;2.1;3.4;8.2;1.30048;0.512
3222475401688;Sandwich saumon fumé aneth;Casino;en:france;970;9.8;4.6;24;3.6;;11.3;1.39954;0.551
3222475403293;Jambon cuit de Paris Découenné - Dégraissé;Casino,Groupe Casino;en:france;466;3;1.1;1.9;1.9;;19;1.6002;0.63
3222475403316;Jambon Supérieur Découenné-Dégraissé;Casino,Groupe Casino;en:france;431;2;0.7;1;0.5;;20;1.6002;0.63
3222475403330;Jambon supérieur découenné dégraissé;Casino;en:france;528;4.3;1.6;0.7;0.7;;21;1.80086;0.709
3222475403347;Jambon supérieur découenné dégraissé 6 tranches;Casino;en:france;528;4.3;1.6;0.7;0.7;;21;1.8;0.708661417
3222475403354;Jambon supérieur découenné dégraissé;Casino;en:france;528;4.3;1.6;0.7;0.7;;21;1.80086;0.709
3222475412509;Filet de poulet fumé;Casino;en:france;466;1.8;0.6;0.5;0.5;;23;1.69926;0.669
3222475413483;P'tits grains choco;Les Doodingues,Casino;en:france;1644;2.5;1.5;85;23;3;6;1.09982;0.433
3222475413490;Les Doodingues Fourrés choc' coeur de choco;Casino,Les Doodingues;en:france;1859;15;5.6;67;36;5.1;7.3;0.55118;0.217
3222475415647;Goûters ronds parfum choco;Casino;en:france;879;7.9;4.4;31;14;1.5;2.8;0.21;0.082677165
3222475417238;Goûters ronds parfum choco;Casino;en:france;879;7.9;4.4;31;14;1.5;2.8;0.21;0.082677165
3222475419126;Boisson amande au sirop d'agave;Casino;en:france;201;3.6;0.4;2.8;2.2;;1.2;0.1599946;0.06299
3222475423956;Salades 4 saveurs;Casino;en:france;75;0;0;2.2;0.7;1.5;1.5;0.109982;0.0433
3222475423963;Salade 4 saveurs;Casino;en:france;75;0;0;2.2;0.7;1.5;1.5;0.2794;0.11
3222475423994;Mâche;Casino;en:france;108;0.5;0.1;2.2;0.7;2;2.1;0.1016;0.04
3222475424359;Mini goûters coeur fondant choco;Les Doodingues;en:france;1709;17;1.7;59;35;;4.5;0.75946;0.299
3222475424618;Barres coeur gout choco;Les Doodingues,Casino;en:france;2117;26;13;59;33;3;7.5;0.5;0.196850394
3222475425370;Jambon Supérieur avec couenne (x 4 tranches) - Casino;Casino;en:france;589;6;2.2;0.6;0.6;;21;1.6002;0.63
3222475426353;Cœur de laitue (+ 20 % Gratuit);Casino,Groupe Casino;en:france;60;0;0;2;1.3;1.1;1;0.03;0.011811024
3222475433979;Galettes au blé noir Pommes de Terre Lardons Fumés Oignons;Casino;en:france;756;7.33;4.4;20;2.8;2.53;7.33;1.2;0.472
3222475436383;Pot-au-feu boeuf et légumes de jardin;Casino;en:france;340;3.6;1.5;1.6;2;2;9.6;0.27;0.106299213
3222475438981;Muesli Croustillant Fruits rouges;Casino;en:france;1860;15;4;65;27;7.75;9;0.125;0.0493
3222475439841;Sablés nappés choco lait;Les Doodingues,Casino;en:france;2142;25;13;65;29;;6.6;0.51054;0.201
3222475439995;Fourrés coeur choco noisette;Les Doodingues,Casino;en:france;1802;12;2;72;27;4;6;0.5;0.196850394
3222475440007;Mini biscuits aux pépites parfum choco;Les Doodingues,Casino;en:france;1613;1.5;0.5;81;33;5.5;8;0.4;0.157480315
3222475444999;Palmiers aux olives noires;Casino;en:france;2087;27;18;54;1.8;;10;2.9;1.141732283
3222475445507;Flûtes romarin;Casino Délices;en:france;1935;16;10;66;4.1;4.3;11;1.9;0.748031496
3222475456466;Brownie Chocolat Noisettes;Casino;en:france;2010;31.2;8.12;40.6;37.5;4.69;7.19;1.35;0.531
3222475461101;Boisson aux fruits façon Pina Colada;Casino;en:france;315;3;2;12;11.5;;0;0.03;0.0118
3222475462603;Poivrons piquillos grillés;Casino;en:france;171;0;0;7.8;6.3;2;1.3;0.62992;0.248
3222475463808;Sauce tomate cuisinée aux légumes;Casino;en:france;281;2;0.2;8.7;7;3.3;1.9;1.89992;0.748
3222475465536;100% pur jus Pomme Mangue;Casino;en:france;248;0;0;14;14;;0.6;0;0
3222475471216;Baguette;Terre & Saveurs;en:france;1192;0.7;0.2;58;3.2;3.6;8.9;1.30048;0.512
3222475471896;Salade au Speck;Casino,Groupe Casino;en:france;701;9.06;1.19;14.1;1.81;2.5;6.25;0.719;0.283
3222475477041;Muesli croustillant Chocolat noir;Casino;en:france;1806;14;4.5;64;20;6.1;8.9;0.48;0.188976378
3222475503979;Lardons de Dinde Fumés Halal;Wassila,Groupe Casino;en:france;1135;22;6.6;0.9;0.7;;18;2.10058;0.827
3222475606694;Chocolat noir dégustation 70% cacao intense;Casino;en:france;2167;37;22;31;31;13;9.8;0.03;0.011811024
3222475609367;Croquets de Provence aux olives noires de Nyons;Casino Délices;en:france;1885;18;2.2;56;7.9;5.7;13;3.4;1.338582677
3222475618031;Lasagnes à la bolognaise - 350 g - Casino;Casino;en:france;484;4.3;1.8;12;3.1;;7.1;0.87122;0.343
3222475618048;Lasagnes Saumon Poireaux;Casino;en:france;580;6.9;3;14;3.3;;5.1;0.78994;0.311
3222475626043;Tartines craquantes au blé complet;Casino;en:france;1609;4.1;0.9;69;4.4;7.9;13;0.8;0.31496063
3222475626050;Tartines croquantes au froment;Casino;en:france;1598;2.4;0.7;77;6.1;4;9.9;1.1;0.433070866
3222475626722;Petit beurre Bio;Casino;en:france;2138;26;17;62;35;;7.2;0.58928;0.232
3222475651304;Tartelettes au chocolat noir;Casino;en:france;2171;29;16;54;27;6.3;7.6;0.3;0.118110236
3222475655036;Carottes cuites à la vapeur (Prêtes à cuisiner);Casino;en:france;143;0.1;0.1;6.2;4.6;3;0.6;0.24;0.094488189
3222475663123;Petits oignons nacrés;Casino;en:france;111;0;0;5;4.2;1.8;0.7;0.8509;0.335
3222475693267;Haricots blancs préparés;Casino;en:france;404;0.8;0.1;13;0.6;6.4;6;0.8382;0.33
3222475702433;Cookies Pépites de Chocolat et Noix de Coco;Casino;en:france;2150;29;13;55;29;4.6;6.2;1.2;0.472440945
3222475712920;Flocons d'avoine;Casino;en:france;496;2.1;0.3;19;0.5;3;4.2;0;0
3222475714382;Edulcorant à base de sucralose;Casino;en:france;1409;0;0;80;80;;2.9;0.1;0.039370079
3222475714429;Riz complet 10min;Casino;en:france;1452;3.3;0.3;70;0.5;;8.2;0;0
3222475718991;Crackers sésame & pavot;Casino;en:france;2043;23;2.3;59;6.5;4.5;9;1.7;0.669291339
3222475720253;Sirop d'érable;Casino Saveurs d'Ailleurs;en:france;1156;0;0;68;61;;0;0.029972;0.0118
3222475730337;Yaourts & Fruits;Casino,Groupe Casino;en:france;389;2.7;1.8;14;14;;3;0.13;0.051181102
3222475733673;Biscuits cacaotés tout ronds;Casino;en:france;1873;19;6;70;34;;4.7;0.83;0.326771654
3222475742569;Moussaka (Aubergine - Bœuf), Surgelée;Casino,Groupe Casino;en:france;492;7.9;1.8;6;3.8;1.8;4.9;0.57;0.224409449
3222475745867;Confiture de fraise fraise des bois au sucre de canne;Casino Délices;en:france;918;0;0;54;54;;0;0;0
3222475745928;Confiture de Abricot Vanille au sucre de canne;Casino délices;en:france;961;0;0;56;55;;0.5;0;0
3222475745935;Confiture de framboise figue;Casino Délices;en:france;968;0;0;55;55;2.6;0.7;0;0
3222475745942;Confiture d'oranges mandarine au sucre de canne;Casino délices;en:france;952;0;0;56;55;;0;0;0
3222475750762;Brownie noix de pécan;Casino Délices,Groupe Casino;en:france;1923;28;13;46;41;;6.2;0.2;0.078740157
3222475751981;Pavé biologique;Casino;en:france;1005;0.6;0.1;48;0.9;3.2;8.3;1;0.393700787
3222475753701;Billes cacao;Casino,Les Doodingues;en:france;1747;11;5.2;70;34;5.1;6.4;0.72;0.283464567
